com.samsung.shealth.exercise.weather,6311013,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2025-08-16 19:28:30.613,51.44274,,N. 0,Partly Cloudy,0,1,TWC,2025-08-16 19:28:30.633,2025-08-16 19:28:30.633,1,5.4659085,18.0,63,UTC+0200,h6hg6DTKNp,a6d1ad85-02e0-427c-8da6-54249b208c95,com.sec.android.app.shealth,km/h,0,11.0,19,d897fdd0-a44a-4a98-abd8-f1a03875d5c5,
,0,2025-08-17 20:04:14.971,51.44284,,NNW. 340,Cloudy,0,1,TWC,2025-08-17 20:04:14.975,2025-08-17 20:04:14.975,1,5.4658265,17.0,85,UTC+0200,h6hg6DTKNp,f67d1fae-e55c-4a3c-a06d-bd5a677b6313,com.sec.android.app.shealth,km/h,0,5.0,3,2c19d55a-f11d-4de0-b679-92960190bb22,
,0,2025-08-21 00:42:00.706,51.442783,,N. 350,Mostly Cloudy,0,1,TWC,2025-08-21 00:42:00.708,2025-08-21 00:42:00.708,1,5.465872,15.0,76,UTC+0200,h6hg6DTKNp,b7677f15-d1a2-48bd-809c-da61801041c7,com.sec.android.app.shealth,km/h,0,10.0,3,fd83a738-0d53-462e-b742-b6463ebc65d8,
,0,2025-08-22 10:43:19.701,51.40815,,WNW. 290,Cloudy,0,1,TWC,2025-08-22 10:43:19.708,2025-08-22 10:43:19.708,1,5.4589605,18.0,54,UTC+0200,h6hg6DTKNp,c50c4419-2a90-48a7-8931-1b4985c84f99,com.sec.android.app.shealth,km/h,0,10.0,3,1f083c59-2727-446c-b6c6-146ce77ff92c,
,0,2025-08-22 21:26:47.907,51.446026,,WNW. 300,Cloudy,0,1,TWC,2025-08-22 21:26:47.911,2025-08-22 21:26:47.911,1,5.453955,16.0,67,UTC+0200,h6hg6DTKNp,298b7eca-7d2b-472c-8e90-db036c34bead,com.sec.android.app.shealth,km/h,0,6.0,3,d92361ad-3185-4082-a5cc-c235c2eec695,
,0,2025-08-22 22:04:25.379,51.44283,,W. 260,Cloudy,0,1,TWC,2025-08-22 22:04:25.409,2025-08-22 22:04:25.409,1,5.465796,15.0,70,UTC+0200,h6hg6DTKNp,86e07394-6e4f-4b3f-9f83-56ad6bbd8a07,com.sec.android.app.shealth,km/h,0,3.0,3,59c2a2b3-f43f-46d9-a4ca-86b11cf5840b,
,0,2025-08-23 16:18:38.620,51.44281,,NNW. 340,Mostly Cloudy,0,1,TWC,2025-08-23 16:18:38.621,2025-08-23 16:18:38.621,1,5.4658704,20.0,41,UTC+0200,h6hg6DTKNp,3477923d-d00a-4a9b-8cec-35ccec5cc0ee,com.sec.android.app.shealth,km/h,0,14.0,3,f22546bc-07e5-48d7-999a-a91b5f9d1fb2,
,0,2025-08-24 19:49:25.632,51.44281,,NNE. 20,Clear,0,1,TWC,2025-08-24 19:49:25.636,2025-08-24 19:49:25.636,1,5.4655004,16.0,58,UTC+0200,h6hg6DTKNp,21c9a9b2-45fe-4928-bb19-eca9eda4202c,com.sec.android.app.shealth,km/h,0,5.0,18,0d293c9f-2b46-416f-848d-4a61d7fe42d9,
,0,2025-08-26 11:04:57.464,51.407265,,S. 180,Cloudy,0,1,TWC,2025-08-26 11:04:57.468,2025-08-26 11:04:57.468,1,5.453036,28.0,29,UTC+0200,h6hg6DTKNp,ba272519-78e0-4628-b24f-d5e70eab7576,com.sec.android.app.shealth,km/h,0,13.0,3,3be897f8-71d7-4ee8-899b-58db1865ad9b,
,0,2025-08-26 21:48:45.916,51.44283,,W. 280,Fair,0,1,TWC,2025-08-26 21:48:45.920,2025-08-26 21:48:45.920,1,5.465898,20.0,72,UTC+0200,h6hg6DTKNp,68aaeceb-f98f-41ab-a45d-a364a6295689,com.sec.android.app.shealth,km/h,0,5.0,18,716712c6-b7b7-4d3d-adc9-86aec2bd7f3d,
,0,2025-08-28 10:39:04.452,51.407276,,SSW. 210,Cloudy,0,1,TWC,2025-08-28 10:39:04.455,2025-08-28 10:39:04.455,1,5.453042,24.0,50,UTC+0200,h6hg6DTKNp,e1dd25bd-d2c1-4309-8e23-845da98b7609,com.sec.android.app.shealth,km/h,0,19.0,3,787029c3-dc78-4418-88a0-eb5928541a69,
,0,2025-08-29 19:15:08.790,51.440395,,SE. 140,Cloudy,0,1,TWC,2025-08-29 19:15:08.793,2025-08-29 19:15:08.793,1,5.4529166,15.0,97,UTC+0200,h6hg6DTKNp,9fd3f854-2c74-43fa-b742-132081d0fb04,com.sec.android.app.shealth,km/h,0,8.0,3,5ec2c94f-7b01-4475-b867-599304ba2260,
,0,2025-08-31 17:14:24.067,51.44062,,SSW. 200,Cloudy,0,1,TWC,2025-08-31 17:14:24.071,2025-08-31 17:14:24.071,1,5.4532104,22.0,74,UTC+0200,h6hg6DTKNp,aa99fe3b-84bf-4774-b7fb-eb6331ec1d01,com.sec.android.app.shealth,km/h,0,11.0,3,8bd6bab5-c2a2-4de5-a126-1e936da5a563,
,0,2025-09-01 11:20:13.366,51.40733,,S. 180,Partly Cloudy,0,1,TWC,2025-09-01 11:20:13.369,2025-09-01 11:20:13.369,1,5.4529853,21.0,64,UTC+0200,h6hg6DTKNp,715bd01d-097e-48ae-a543-8f73924dd61d,com.sec.android.app.shealth,km/h,0,16.0,2,13ec7fe9-041e-4c99-ad9b-023aeee09235,
,0,2025-09-02 11:09:57.539,51.40713,,SSW. 200,Partly Cloudy,0,1,TWC,2025-09-02 11:09:57.547,2025-09-02 11:09:57.547,1,5.453088,22.0,47,UTC+0200,h6hg6DTKNp,f4f7de22-e1c9-41f5-8519-cecb77a7c784,com.sec.android.app.shealth,km/h,0,24.0,2,d16f1146-bc25-4b0b-8655-033dc702ce0e,
,0,2025-09-02 20:00:52.438,51.44289,,SE. 130,Showers in the Vicinity,0,1,TWC,2025-09-02 20:00:52.459,2025-09-02 20:00:52.459,1,5.4658623,17.0,76,UTC+0200,h6hg6DTKNp,340686d6-739b-4992-83de-f81a7ff66436,com.sec.android.app.shealth,km/h,0,11.0,3,858df8dd-d9b2-40d3-a614-7931da5cf50d,
,0,2025-09-03 11:02:45.272,51.40726,,S. 190,Cloudy,0,1,TWC,2025-09-03 11:02:45.275,2025-09-03 11:02:45.275,1,5.453037,22.0,65,UTC+0200,h6hg6DTKNp,7bad5a9a-a54c-4d30-a08f-0b5a02a35ce9,com.sec.android.app.shealth,km/h,0,29.0,3,db206074-02df-4017-b080-d3f7edcdeb36,
,0,2025-09-04 20:26:37.434,51.442764,,S. 190,Cloudy,0,1,TWC,2025-09-04 20:26:37.459,2025-09-04 20:26:37.459,1,5.4658213,16.0,89,UTC+0200,h6hg6DTKNp,d0e31724-646c-48b4-9a65-4391094e6b0e,com.sec.android.app.shealth,km/h,0,6.0,3,c1f537d9-85d8-4661-b612-05539bffc235,
,0,2025-09-09 20:38:04.498,51.442684,,SSE. 160,Fair,0,1,TWC,2025-09-09 20:38:04.504,2025-09-09 20:38:04.504,1,5.4658103,12.0,92,UTC+0200,h6hg6DTKNp,ecfe1e10-26e4-4708-86f5-e48bce9003ec,com.sec.android.app.shealth,km/h,0,2.0,18,714d0cb3-524a-4c75-9128-91c607b14748,
,0,2025-09-10 11:04:24.652,51.407257,,SE. 130,Sunny,0,1,TWC,2025-09-10 11:04:24.655,2025-09-10 11:04:24.655,1,5.4530244,20.0,62,UTC+0200,h6hg6DTKNp,dbe00ddd-698c-407a-a00d-c7cf1ff31e51,com.sec.android.app.shealth,km/h,0,11.0,1,ad279116-2b4a-4f9f-b188-4b98e3c0b4d8,
,0,2025-09-12 11:05:21.138,51.40727,,SW. 220,Mostly Cloudy,0,1,TWC,2025-09-12 11:05:21.142,2025-09-12 11:05:21.142,1,5.4531994,18.0,57,UTC+0200,h6hg6DTKNp,df93382f-a1e5-41d8-80b8-c361262ea782,com.sec.android.app.shealth,km/h,0,26.0,3,b614d957-5321-45d2-b94e-5496767be6ee,
,0,2025-09-15 10:56:07.681,51.407253,,SW. 230,Partly Cloudy/Wind,0,1,TWC,2025-09-15 10:56:07.688,2025-09-15 10:56:07.688,1,5.4531026,19.0,61,UTC+0200,h6hg6DTKNp,c96bf03d-cd34-4251-8274-989d35985070,com.sec.android.app.shealth,km/h,0,34.0,2,5c16aa49-7f62-4ac2-858d-73ee0441a615,
,0,2025-09-18 10:56:12.877,51.40738,,SW. 220,Cloudy,0,1,TWC,2025-09-18 10:56:12.901,2025-09-18 10:56:12.901,1,5.453136,21.0,72,UTC+0200,h6hg6DTKNp,bb932779-1e6d-44c2-9437-b6c9441a664d,com.sec.android.app.shealth,km/h,0,23.0,3,ee77c0a0-beef-4cb5-ab90-65f5e78bcfe3,
